CMPD_CHEMBLID,DOC_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,relevance,qid
CHEMBL3354211,CHEMBL3352209,CC(C)NC(=O)CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,,0.0,2142
CHEMBL2152612,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCc3ccccc3)c2,IC50,=,54000.0,nM,4.267606240177031,2165
CHEMBL272461,CHEMBL1143139,Fc1ccc(cc1F)C2CC(=O)Oc3ccc4cc(Br)ccc4c23,IC50,=,19700.0,nM,4.7055337738384075,2164
CHEMBL2171200,CHEMBL2169828,CCCN1C(=O)N=C2Oc3ccccc3C=C2C1=O,IC50,=,29900.0,nM,4.52432881167557,214
CHEMBL425294,CHEMBL1138228,Oc1ccc(CCNc2ccc(NCCc3ccc(O)cc3)c4C(=O)c5ccccc5C(=O)c24)cc1,IC50,=,56700.0,nM,4.246416941107094,2118
CHEMBL3222144,CHEMBL3217443,NC(=O)c1ccc2Nc3ccc(cc3CCc2c1)[N+](=O)[O-],IC50,=,17600.0,nM,4.75448733218585,2117
CHEMBL2332039,CHEMBL2331260,CCNC(=O)c1ccc(s1)C(=O)NCCC2CCN(CC2)c3ncnc4cc(sc34)C(=O)N,IC50,=,2.7,nM,8.568636235841012,2154
CHEMBL1775011,CHEMBL1773060,Nc1ncnc2c1nc(c3ccccc3)n2[C@@H]4O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]4O,IC50,=,29000.0,nM,4.537602002101044,2150
CHEMBL2152603,CHEMBL2150931,CN(C(=O)c1cccc(Nc2ccccc2C(=O)N)c1)c3ccccc3,IC50,>,100000.0,nM,0.0,2165
CHEMBL3427770,CHEMBL3425433,CC1(C)CC(C(=O)N)c2[nH]nc(c2C1)c3ccc(Cl)cc3,IC50,=,1700.0,nM,5.769551078621726,2116
CHEMBL2152616,CHEMBL2150931,Cc1cccc(CCOc2cccc(Nc3ccccc3C(=O)N)c2)c1,IC50,=,1800.0,nM,5.7447274948966935,2165
CHEMBL3105180,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N(C)C)n2CCO,IC50,=,45120.0,nM,4.345630909024714,2139
CHEMBL492309,CHEMBL1833937,CC(C)C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@@H](N)CCCCN)C(=O)O,IC50,=,151000.0,nM,0.0,2131
CHEMBL1253859,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNS(=O)(=O)C)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL2170193,CHEMBL2169871,CCOC(=O)CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,IC50,=,65000.0,nM,4.187086643357144,2160
CHEMBL215918,CHEMBL1137363,Fc1ccc(COc2ccc(\C=C\C(=O)NC3(CCNCC3)C(=O)NCCc4c[nH]c5ccc(F)cc45)cc2)cc1,IC50,=,51000.0,nM,4.292429823902063,2163
CHEMBL1795371,CHEMBL3390834,O=C1NC(=S)NC(=O)C1=Cc2ccc(cc2)c3ccccc3,IC50,=,8700.0,nM,5.060480747381382,2158
CHEMBL3427759,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3cc4ccccc4s3,IC50,=,5300.0,nM,5.275724130399211,2116
CHEMBL3219559,CHEMBL3217484,COc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(O)ccc5ccccc45)cc1,IC50,=,12000.0,nM,4.920818753952375,2134
CHEMBL387393,CHEMBL1149255,Oc1ccc2C(=CC(=O)Oc2c1)CSc3nnc(O)n3C4Cc5ccccc5C4,IC50,>,300000.0,nM,0.0,2120
CHEMBL3343531,CHEMBL3351796,NC(=O)c1cncc(Sc2cccc3ccccc23)c1,IC50,=,9800.0,nM,5.008773924307505,2157
CHEMBL3408982,CHEMBL3407343,CCCCCCCCn1c2CCN(CCO)Cc2c3cc(ccc13)c4cnc(N)nc4,IC50,,,,0.0,2113
CHEMBL3354202,CHEMBL3352209,Clc1cc(Br)c2OC(CCc3ccncc3)CC(=O)c2c1,IC50,,,,0.0,2142
CHEMBL1254032,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,IC50,=,9800.0,nM,5.008773924307505,2145
CHEMBL1140,CHEMBL3351796,NC(=O)c1cccnc1,IC50,=,10500.0,nM,4.978810700930062,2157
CHEMBL2164007,CHEMBL2163190,Clc1cc(Br)c2OC(CCc3c[nH]c4ccccc34)CC(=O)c2c1,IC50,,,,0.0,2129
CHEMBL1945266,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)cc1,IC50,=,31900.0,nM,4.496209316942819,2127
CHEMBL569449,CHEMBL1156803,Oc1c(Br)cc(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)cc1Br,IC50,=,28400.0,nM,4.546681659952962,2126
CHEMBL2338811,CHEMBL2331260,CS(=O)(=O)NCCN1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,53.0,nM,7.275724130399211,2154
CHEMBL3408987,CHEMBL3407343,CCCCCCCCn1c2CCN(C)Cc2c3cc(F)ccc13,IC50,,,,0.0,2113
CHEMBL3358381,CHEMBL3352569,O=C(Nc1ccccn1)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,22000.0,nM,4.657577319177793,2110
CHEMBL596656,CHEMBL2177084,CC(CSc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,19200.0,nM,4.71669877129645,2146
CHEMBL3354196,CHEMBL3352209,OCCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,,,,0.0,2142
CHEMBL3408983,CHEMBL3407343,CN1CCc2[nH]c3ccc(cc3c2C1)c4cnc(N)nc4,IC50,>,250000.0,nM,0.0,2113
CHEMBL270110,CHEMBL1143139,Cc1ccc(cc1)[C@H]2CC(=O)Oc3ccc4cc(C)ccc4c23,IC50,=,1000.0,nM,6.0,2164
CHEMBL380797,CHEMBL2331260,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,46000.0,nM,4.337242168318426,2154
CHEMBL380797,CHEMBL2169871,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,46000.0,nM,4.337242168318426,2160
CHEMBL2152584,CHEMBL2150931,CNC(=O)c1ccccc1Nc2ccccc2,IC50,>,100000.0,nM,0.0,2165
CHEMBL3609652,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](Cc1ccc(cc1)c2ccccc2)NC(=O)C)C(=O)N,IC50,=,4500.0,nM,5.346787486224656,216
CHEMBL2152623,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccccc3Cl)c2,IC50,=,1500.0,nM,5.823908740944319,2165
CHEMBL397044,CHEMBL1139425,COc1ccc(\C=C\C(=O)NC(C)(C)C(=O)NCCc2c[nH]c3ccccc23)cc1,IC50,=,99000.0,nM,4.00436480540245,2141
CHEMBL420311,CHEMBL1153388,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,14000.0,nM,4.853871964321762,2123
CHEMBL597845,CHEMBL1159066,CC(C(=O)Nc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,25000.0,nM,4.6020599913279625,218
CHEMBL3609650,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCc1ccccc1)NC(=O)C)C(=O)N,IC50,=,5520.0,nM,5.258060922270801,216
CHEMBL493160,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(=O)O,IC50,=,83400.0,nM,4.078833949362261,2123
CHEMBL3220456,CHEMBL3217470,CCOc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1CCc3ccccc3,IC50,=,5011.87,nM,5.300000202445418,2115
CHEMBL3358383,CHEMBL3352569,O=C(Nc1ccncc1)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,16000.0,nM,4.795880017344075,2110
CHEMBL596657,CHEMBL1159066,O=C1N=C2Oc3ccc4ccccc4c3C=C2C(=O)N1c5ccccc5,IC50,=,191200.0,nM,0.0,218
CHEMBL2164018,CHEMBL2163190,CCCCCC1CC(=O)c2cc(Br)cc(Br)c2O1,IC50,=,1500.0,nM,5.823908740944319,2129
CHEMBL224864,CHEMBL1221216,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,3500.0,nM,5.455931955649724,2156
CHEMBL224864,CHEMBL3217699,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,55000.0,nM,4.259637310505756,2128
CHEMBL2164005,CHEMBL3352209,Clc1cc(Br)c2OC(CCc3ccccc3)CC(=O)c2c1,IC50,=,6800.0,nM,5.167491087293763,2142
CHEMBL3350587,CHEMBL1773060,COc1ccc(cc1)c2nc3c(N)ncnc3n2[C@@H]4O[C@H](COP(=O)(O)OP(=O)([O-])OC[C@H]5O[C@H]([C@H](O)[C@@H]5O)[n+]6cccc(c6)C(=O)N)[C@@H](O)[C@H]4O,IC50,=,43000.0,nM,4.366531544420414,2150
CHEMBL3220459,CHEMBL3217470,O=C1NC(=S)NC(=O)C1=Cc2ccc(OCc3cccc4ccccc34)cc2,IC50,=,2600.0,nM,5.585026652029182,2115
CHEMBL3233739,CHEMBL3232806,Cc1ccc(cc1)C2=C(Cc3c(O)ccc4cc(Br)ccc34)C(=O)NN2,IC50,>,200000.0,nM,0.0,2133
CHEMBL3233742,CHEMBL3232806,COc1cc2ccccc2c(CC3=C(NNC3=O)c4ccc(C)cc4)c1O,IC50,>,200000.0,nM,0.0,2133
CHEMBL3354206,CHEMBL3352209,COC(=O)CCCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,=,2000.0,nM,5.698970004336019,2142
CHEMBL3601366,CHEMBL3600344,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)Nc1ccccc1)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,,,,0.0,2132
CHEMBL1945137,CHEMBL1944602,Cl.CC(C)c1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,=,5710.0,nM,5.243363891754152,2127
CHEMBL3354204,CHEMBL3352209,CCCCCC1CC(=O)c2cc(Br)cc(Cl)c2O1,IC50,=,1800.0,nM,5.7447274948966935,2142
CHEMBL2332041,CHEMBL2331260,CC(C)(C)OC(=O)c1ccc(s1)C(=O)NCCC2CCN(CC2)c3ncnc4cc(sc34)C(=O)N,IC50,=,1.8,nM,8.744727494896694,2154
CHEMBL1945136,CHEMBL1944602,Cl.CCCc1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,=,7850.0,nM,5.105130343254747,2127
CHEMBL584353,CHEMBL2169871,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,IC50,=,23000.0,nM,4.638272163982407,2160
CHEMBL2164013,CHEMBL2163190,CCCCCC1Oc2c(Br)cc(Cl)cc2C=C1,IC50,,,,0.0,2129
CHEMBL3580802,CHEMBL3580657,COc1ccc(CS(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N)cc1,IC50,=,6700.0,nM,5.173925197299173,2125
CHEMBL2152583,CHEMBL2150931,NC(=O)c1ccccc1NCc2ccccc2,IC50,>,100000.0,nM,0.0,2165
CHEMBL242867,CHEMBL1144627,CC(C)(NC(=O)\C=C\c1ccc(O)cc1)C(=O)NCCc2c[nH]c3ccccc23,IC50,=,50000.0,nM,4.301029995663981,2137
CHEMBL1436543,CHEMBL1944602,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,,,,0.0,2127
CHEMBL403988,CHEMBL1143139,Cc1ccc2c3C(CC(=O)Oc3ccc2c1)c4ccccc4,IC50,=,10600.0,nM,4.97469413473523,2164
CHEMBL3220462,CHEMBL3217470,Clc1ccc(cc1)c2nn(cc2C=C3C(=O)NC(=S)NC3=O)c4ccccc4,IC50,=,3801.89,nM,5.420000452721523,2115
CHEMBL1945670,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccccc2C)cc1,IC50,=,42500.0,nM,4.371611069949688,2127
CHEMBL2171191,CHEMBL2169828,CN1C(=O)N=C2Oc3ccc4ccccc4c3C=C2C1=O,IC50,=,11200.0,nM,4.950781977329818,214
CHEMBL3220461,CHEMBL3217470,Clc1cccc(COC(=O)c2ccc(cc2)c3oc(C=C4C(=O)NC(=S)NC4=O)cc3)c1,IC50,=,2200.0,nM,5.657577319177793,2115
CHEMBL596656,CHEMBL1159066,CC(CSc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,19200.0,nM,4.71669877129645,218
CHEMBL3408830,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc3ccccc3)Cc2c4cc(ccc14)c5cccc(C)c5,IC50,=,8200.0,nM,5.086186147616283,2113
CHEMBL1254539,CHEMBL1250463,CC(C)CC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)C)C(=O)N[C@@H](C)C(=O)O,IC50,=,30000.0,nM,4.522878745280337,2145
CHEMBL3222141,CHEMBL3232865,Brc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCCC3)c1,IC50,=,15500.0,nM,4.809668301829708,2161
CHEMBL3236980,CHEMBL3232865,CN(c1ccc(Cl)cc1)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cn3)C#N,IC50,=,19900.0,nM,4.701146923590294,2161
CHEMBL3608448,CHEMBL3608247,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](Cc1ccc(cc1)c2ccccc2)NC(=O)C)C(=O)N,IC50,=,8320.0,nM,5.079876673709276,216
CHEMBL1945265,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(c(Br)c2)C(C)(C)C)cc1,IC50,=,4600.0,nM,5.337242168318426,2127
CHEMBL1254380,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C=C(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,69000.0,nM,4.161150909262744,2145
CHEMBL3347530,CHEMBL3390834,CCCCCCCCCCC[C@]1(CO)CCCC(=O)O[C@](CO)(CCCCCCCCCCC)CCCC(=O)O1,IC50,=,176.0,nM,6.7544873321858505,2158
CHEMBL3609646,CHEMBL3608247,CCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](CCCCNC(=O)C)C(=O)N,IC50,=,810.0,nM,6.0915149811213505,216
CHEMBL3343530,CHEMBL3351796,NC(=O)c1cncc(Oc2cccc3ccccc23)c1,IC50,=,7570.0,nM,5.120904120499928,2157
CHEMBL3354201,CHEMBL3352209,Clc1cc(Br)c2OC(CCc3cccnc3)CC(=O)c2c1,IC50,=,3700.0,nM,5.431798275933005,2142
CHEMBL491960,CHEMBL3286262,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,45860.0,nM,4.33856594960608,2111
CHEMBL491960,CHEMBL1138523,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccccc4,IC50,=,47900.0,nM,4.319664486585436,2140
CHEMBL3608447,CHEMBL3608247,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CNC(=O)C)NC(=O)C)C(=O)N,IC50,=,11900.0,nM,4.924453038607469,216
CHEMBL3408984,CHEMBL3407343,CCCCn1c2CCNCc2c3cc(ccc13)c4cnc(N)nc4,IC50,>,100000.0,nM,0.0,2113
CHEMBL7463,CHEMBL1137294,CN(C)CCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,IC50,=,7300.0,nM,5.136677139879544,219
CHEMBL2332055,CHEMBL2331260,CC(C)(C)C(=O)NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,10.0,nM,8.0,2154
CHEMBL3343656,CHEMBL3351796,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4cccnc4)cccc23)c1,IC50,=,558.0,nM,6.253365801062421,2157
CHEMBL3290217,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccccc3)n2c4ccccc4,IC50,,,,0.0,2111
CHEMBL3220457,CHEMBL3217470,Clc1ccc(OCc2ccc(Br)cc2)cc1C=C3C(=O)NC(=S)NC3=O,IC50,=,1800.0,nM,5.7447274948966935,2115
CHEMBL549853,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(Oc3ccccc3)c2,IC50,=,25000.0,nM,4.6020599913279625,2165
CHEMBL1835302,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)O,IC50,=,6500.0,nM,5.187086643357144,2131
CHEMBL2203545,CHEMBL2203031,CC(C)c1ccc(C=C2C(=O)NC(=S)NC2=O)cc1,IC50,=,14700.0,nM,4.8326826652518236,2151
CHEMBL3354205,CHEMBL3352209,COC(=O)CCC1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,=,9600.0,nM,5.017728766960431,2142
CHEMBL3290211,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(O)cc3)n2CCCN4CCCC4=O,IC50,,,,0.0,2111
CHEMBL2152614,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCCc3ccccc3)c2,IC50,=,4300.0,nM,5.366531544420414,2165
CHEMBL263467,CHEMBL1137294,Fc1cccc2c1c3cn2CCO[C@@H](CCn4cc(C5=C3C(=O)NC5=O)c6ccccc46)C7COC8(CCCCC8)O7,IC50,=,20800.0,nM,4.681936665037238,219
CHEMBL3220460,CHEMBL3217470,CC(=O)c1ccc(cc1)c2oc(C=C3C(=O)NC(=S)NC3=O)cc2,IC50,=,5495.41,nM,5.259999900311453,2115
CHEMBL425294,CHEMBL1149255,Oc1ccc(CCNc2ccc(NCCc3ccc(O)cc3)c4C(=O)c5ccccc5C(=O)c24)cc1,IC50,=,56700.0,nM,4.246416941107094,2120
CHEMBL2332037,CHEMBL2331260,CCNC(=O)c1cccc(c1)C(=O)NCCC2CCN(CC2)c3ncnc4cc(sc34)C(=O)N,IC50,=,1.3,nM,8.886056647693163,2154
CHEMBL3237063,CHEMBL3232865,CN(c1ccc(cc1)S(=O)(=O)C)S(=O)(=O)c2cccc(NC(=O)c3ccc(Br)cc3)c2,IC50,=,6300.0,nM,5.200659450546418,2161
CHEMBL558854,CHEMBL2150931,COC(=O)\C=C\c1cccc(Nc2ccccc2C(=O)N)c1,IC50,=,32000.0,nM,4.494850021680094,2165
CHEMBL1253858,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)N(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,2145
CHEMBL3608441,CHEMBL3608247,CCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,1380.0,nM,5.860120913598763,216
CHEMBL3354215,CHEMBL3352209,Cc1noc(CCCC2CC(=O)c3cc(Cl)cc(Br)c3O2)n1,IC50,,,,0.0,2142
CHEMBL492309,CHEMBL1153388,CC(C)C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@@H](N)CCCCN)C(=O)O,IC50,=,151000.0,nM,0.0,2123
CHEMBL244160,CHEMBL1144627,O=C(NC1(CCNCC1)C(=O)NCCc2c[nH]c3ccccc23)\C=C\c4ccc(OCc5ccccc5)cc4,IC50,=,63000.0,nM,4.200659450546418,2137
CHEMBL1254304,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C(C)(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,66000.0,nM,4.180456064458131,2145
CHEMBL3236133,CHEMBL3232889,NC(=O)c1ccccc1Nc2ccc(cc2)c3cn(Cc4ccccc4)nn3,IC50,=,6300.0,nM,5.200659450546418,2149
CHEMBL3580810,CHEMBL3580657,Clc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N)nc1,IC50,,,,0.0,2125
CHEMBL441874,CHEMBL1149255,OCCSc1ccc2C(=O)N(CCc3ccccn3)C(=O)c4cccc1c24,IC50,>,1000000.0,nM,0.0,2120
CHEMBL1254458,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C=C(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,23000.0,nM,4.638272163982407,2145
CHEMBL2338814,CHEMBL2331260,NC(=O)c1cc2ncnc(N3CCN(CCN4CCCC4)CC3)c2s1,IC50,=,29.0,nM,7.537602002101044,2154
CHEMBL2332054,CHEMBL2331260,CC(C)(C)C(=O)NCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,740.0,nM,6.130768280269024,2154
CHEMBL3622696,CHEMBL3621196,O=C1NC(=O)c2cc(ccc2N1)S(=O)(=O)Nc3cccc(CCc4ccncc4)c3,IC50,=,85000.0,nM,4.070581074285707,2143
CHEMBL2164023,CHEMBL2163190,CCCCCC1CC(=O)c2cc(OC)ccc2O1,IC50,,,,0.0,2129
CHEMBL584353,CHEMBL1833937,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,IC50,=,15000.0,nM,4.823908740944319,2131
CHEMBL3343534,CHEMBL3351796,Cc1ccc(cc1)C(=O)Nc2cccc3cc(Oc4cncc(c4)C(=O)N)ccc23,IC50,=,489.0,nM,6.31069114087638,2157
CHEMBL569449,CHEMBL2169871,Oc1c(Br)cc(\C=C\2/C(=O)Nc3c(Cl)c(Cl)ccc23)cc1Br,IC50,=,28000.0,nM,4.552841968657781,2160
CHEMBL298346,CHEMBL1137294,O=C1N(Cc2ccccc2)C(=O)C(=C1c3c[nH]c4ccccc34)c5c[nH]c6ccccc56,IC50,=,40000.0,nM,4.3979400086720375,219
CHEMBL3343651,CHEMBL3351796,Cc1ccc(cc1[N+](=O)[O-])C(=O)Nc2cccc3c(Oc4cncc(c4)C(=O)N)cccc23,IC50,=,978.0,nM,6.009661145212399,2157
CHEMBL3220458,CHEMBL3217470,O=C1NC(=S)NC(=O)C1=Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2,IC50,=,3900.0,nM,5.4089353929735005,2115
CHEMBL3408986,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4ccnc(F)c4)C(=O)N,IC50,,,,0.0,2113
CHEMBL3237023,CHEMBL3232865,CN(c1ccc(cc1)S(=O)(=O)C)S(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)C#N,IC50,=,9500.0,nM,5.022276394711152,2161
CHEMBL3220455,CHEMBL3217470,COc1ccc(CC2C(=O)NC(=S)NC2=O)cc1OCc3ccccc3,IC50,=,5800.0,nM,5.236572006437063,2115
CHEMBL1945260,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Br)cc2)cc1,IC50,=,55000.0,nM,4.259637310505756,2127
CHEMBL420311,CHEMBL2169871,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,20000.0,nM,4.698970004336019,2160
CHEMBL200192,CHEMBL3217470,Clc1ccc(cc1)c2oc(C=C3C(=O)NC(=S)NC3=O)cc2,IC50,=,6500.0,nM,5.187086643357144,2115
CHEMBL3408980,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4cnc(N)nc4)C(C)C,IC50,=,20000.0,nM,4.698970004336019,2113
CHEMBL224864,CHEMBL1795291,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,3500.0,nM,5.455931955649724,2162
CHEMBL596657,CHEMBL2169828,O=C1N=C2Oc3ccc4ccccc4c3C=C2C(=O)N1c5ccccc5,IC50,=,191200.0,nM,0.0,214
CHEMBL1797749,CHEMBL3232865,[O-][N+](=O)c1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCCC3)c1,IC50,=,10800.0,nM,4.966576244513051,2161
CHEMBL3427761,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3nc4ccccc4s3,IC50,=,8300.0,nM,5.080921907623926,2116
CHEMBL3408820,CHEMBL3407343,CCCCCCCCn1c2CCN(C)Cc2c3cc(ccc13)c4ccc(cc4)S(=O)(=O)C,IC50,=,6000.0,nM,5.221848749616356,2113
CHEMBL3290220,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(C)cc3)n2c4ccccc4,IC50,=,60600.0,nM,4.217527375833714,2111
CHEMBL1254125,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,180000.0,nM,0.0,2145
CHEMBL2171196,CHEMBL2169828,O=C1N=C2Oc3ccc4ccccc4c3C=C2C(=O)N1C5CCCCC5,IC50,=,58500.0,nM,4.232844133917819,214
CHEMBL3105175,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)C(F)(F)F)n2CCO,IC50,,,,0.0,2139
CHEMBL3343652,CHEMBL3351796,NC(=O)c1cncc(Oc2cccc3c(NC(=O)c4ccccc4)cccc23)c1,IC50,=,48.3,nM,7.316052869248487,2157
CHEMBL2152575,CHEMBL2150931,CC(C)(C)c1ccc(Nc2ccccc2C(=O)N)cc1,IC50,>,100000.0,nM,0.0,2165
CHEMBL468178,CHEMBL1155918,FC(F)(F)c1cccc(NC(=S)NNC(=O)c2onc(n2)c3cccc4ccccc34)c1,IC50,=,113000.0,nM,0.0,2124
CHEMBL2332043,CHEMBL2331260,NC(=O)c1cc2ncnc(N3CCC(CCNC(=O)c4cccs4)CC3)c2s1,IC50,=,6.5,nM,8.187086643357144,2154
CHEMBL291725,CHEMBL1137294,CN1C(=O)C(=C(C1=O)c2c[nH]c3ccccc23)c4c[nH]c5ccccc45,IC50,=,33000.0,nM,4.481486060122112,219
CHEMBL551010,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(\C=C\C(=O)O)c2,IC50,>,100000.0,nM,0.0,2165
CHEMBL3358390,CHEMBL3352569,O=C(Nc1nccs1)c2cccc(c2)c3ccc4ccccc4c3,IC50,=,12000.0,nM,4.920818753952375,2110
CHEMBL2152590,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(CCc3ccccc3)cc2,IC50,=,88000.0,nM,4.055517327849831,2165
CHEMBL430574,CHEMBL1137294,O=C1Cc2c([nH]c3ccccc23)c4ccccc4N1,IC50,=,42800.0,nM,4.368556230986828,219
CHEMBL1797725,CHEMBL1795290,O=C(C1Cc2c(OC1=O)ccc3ccccc23)c4ccc5ccccc5c4,IC50,=,8900.0,nM,5.050609993355087,2159
