CMPD_CHEMBLID,DOC_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,relevance,qid
CHEMBL3219829,CHEMBL3217699,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)C)C(=O)N,IC50,=,4200.0,nM,5.376750709602099,1141
CHEMBL2203544,CHEMBL2203031,COc1cc(C=C2C(=O)NC(=S)NC2=O)ccc1OCc3ccccc3Cl,IC50,=,6700.0,nM,5.173925197299173,1156
CHEMBL1945131,CHEMBL1944602,Cl.CN(C)CCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,35800.0,nM,4.446116973356125,1111
CHEMBL3698627,CHEMBL3638460,Oc1cc(O)c2c(c(Br)oc2c1)c3cc(F)cc(F)c3,IC50,=,76300.0,nM,4.117475462045119,1155
CHEMBL369710,CHEMBL1140425,NC(=O)C1CCCc2c1[nH]c3ccc(O)cc23,IC50,=,15000.0,nM,4.823908740944319,1167
CHEMBL3608443,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](Cc1csc2ccccc12)C(=O)N,IC50,=,1150.0,nM,5.939302159646388,1162
CHEMBL3311081,CHEMBL3351989,Cc1ccccc1OCc2nn3c(nnc3s2)c4occc4,IC50,=,18700.0,nM,4.7281583934635005,1154
CHEMBL3408829,CHEMBL3407343,CCCCCCCCn1c2CCN(C)Cc2c3cc(ccc13)c4cccc(C)c4,IC50,=,21000.0,nM,4.6777807052660805,1148
CHEMBL2152588,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(\C=C/c3ccccc3)cc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL2332052,CHEMBL2331260,CC(=S)NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,56.0,nM,7.251811972993799,1133
CHEMBL1797920,CHEMBL1795265,OC(=O)c1ccc2NC(=S)Nc2c1,IC50,=,29300.0,nM,4.53313237964589,1119
CHEMBL1945254,CHEMBL1944602,Cl.CCCCc1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,=,46300.0,nM,4.334419008982047,1111
CHEMBL1835309,CHEMBL1833937,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NC2CCCCC2,IC50,=,23000.0,nM,4.638272163982407,114
CHEMBL3408826,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4cccc(C)c4)C(=O)N,IC50,>,100000.0,nM,0.0,1148
CHEMBL3608447,CHEMBL3608247,CC(=O)NC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CNC(=O)C)NC(=O)C)C(=O)N,IC50,=,6600.0,nM,5.180456064458132,1162
CHEMBL1618862,CHEMBL2311269,Oc1ccc2occ(C(=O)c3ccccc3)c2c1CN4CCOCC4,IC50,>,300000.0,nM,0.0,1127
CHEMBL1835302,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)O,IC50,=,770.0,nM,6.113509274827518,114
CHEMBL3219830,CHEMBL3217699,CSCC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)C)C(=O)N,IC50,=,3500.0,nM,5.455931955649724,1141
CHEMBL198609,CHEMBL1140425,NC(=O)[C@H]1CCCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,63.0,nM,7.200659450546418,1167
CHEMBL86537,CHEMBL1159066,O=C1CCc2c(O1)ccc3ccccc23,IC50,=,96200.0,nM,4.016824927962187,1166
CHEMBL1421246,CHEMBL3351989,o1cccc1c2nnc3sc(nn23)c4cccs4,IC50,=,88600.0,nM,4.052566278112949,1154
CHEMBL2332046,CHEMBL2331260,NCCC1CCN(CC1)c2ncnc3cc(sc23)C(=O)N,IC50,=,1600.0,nM,5.795880017344075,1133
CHEMBL468178,CHEMBL1155918,FC(F)(F)c1cccc(NC(=S)NNC(=O)c2onc(n2)c3cccc4ccccc34)c1,IC50,=,13000.0,nM,4.886056647693163,1168
CHEMBL2171200,CHEMBL2169828,CCCN1C(=O)N=C2Oc3ccccc3C=C2C1=O,IC50,=,12500.0,nM,4.903089986991944,1169
CHEMBL597477,CHEMBL1159066,NC(=O)[C@H]1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,160.0,nM,6.795880017344075,1166
CHEMBL611665,CHEMBL1159066,O=C1NC(=O)C2=Cc3ccccc3OC2=N1,IC50,=,5300.0,nM,5.275724130399211,1166
CHEMBL595354,CHEMBL3286262,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,58100.0,nM,4.235823867609669,1112
CHEMBL6291,CHEMBL1137294,Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCSC(=N)N)c4ccccc34)c5ccccc15,IC50,=,3500.0,nM,5.455931955649724,1132
CHEMBL2332037,CHEMBL2331260,CCNC(=O)c1cccc(c1)C(=O)NCCC2CCN(CC2)c3ncnc4cc(sc34)C(=O)N,IC50,=,5.3,nM,8.275724130399212,1133
CHEMBL558854,CHEMBL2150931,COC(=O)\C=C\c1cccc(Nc2ccccc2C(=O)N)c1,IC50,=,65000.0,nM,4.187086643357144,1134
CHEMBL2152603,CHEMBL2150931,CN(C(=O)c1cccc(Nc2ccccc2C(=O)N)c1)c3ccccc3,IC50,>,100000.0,nM,0.0,1134
CHEMBL352865,CHEMBL1140425,CCN(CC)C(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,>,100000.0,nM,0.0,1167
CHEMBL596655,CHEMBL2177084,CC(NS(=O)(=O)c1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40300.0,nM,4.39469495385889,1110
CHEMBL2164016,CHEMBL2331260,CCCCC[C@H]1CC(=O)c2cc(Cl)cc(Br)c2O1,IC50,>,200000.0,nM,0.0,1133
CHEMBL2152616,CHEMBL2150931,Cc1cccc(CCOc2cccc(Nc3ccccc3C(=O)N)c2)c1,IC50,>,100000.0,nM,0.0,1134
CHEMBL3105180,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N(C)C)n2CCO,IC50,=,58430.0,nM,4.233364113689732,1113
CHEMBL492309,CHEMBL1153388,CC(C)C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@@H](N)CCCCN)C(=O)O,IC50,=,570.0,nM,6.2441251443275085,1116
CHEMBL3219560,CHEMBL3217484,CCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(O)ccc5ccccc45)cc1,IC50,>,120000.0,nM,0.0,113
CHEMBL244160,CHEMBL1144627,O=C(NC1(CCNCC1)C(=O)NCCc2c[nH]c3ccccc23)\C=C\c4ccc(OCc5ccccc5)cc4,IC50,=,52000.0,nM,4.2839966563652006,112
CHEMBL1253859,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNS(=O)(=O)C)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL372375,CHEMBL1141869,CC(NC(=O)c1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,13000.0,nM,4.886056647693163,1137
CHEMBL2152617,CHEMBL2150931,Cc1ccc(CCOc2cccc(Nc3ccccc3C(=O)N)c2)cc1,IC50,>,100000.0,nM,0.0,1134
CHEMBL1254304,CHEMBL1250463,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)C(C)(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,=,40000.0,nM,4.3979400086720375,1159
CHEMBL2332041,CHEMBL2331260,CC(C)(C)OC(=O)c1ccc(s1)C(=O)NCCC2CCN(CC2)c3ncnc4cc(sc34)C(=O)N,IC50,=,6.7,nM,8.173925197299173,1133
CHEMBL3608446,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)C)C(=O)N[C@@H](CCCCNC(=S)C)C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C(=O)N,IC50,=,2400.0,nM,5.619788758288394,1162
CHEMBL2170193,CHEMBL2169871,CCOC(=O)CC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,IC50,=,4000.0,nM,5.3979400086720375,111
CHEMBL3311080,CHEMBL3351989,Cc1cccc(OCc2nn3c(nnc3s2)c4occc4)c1,IC50,=,75300.0,nM,4.123205023799299,1154
CHEMBL1962882,CHEMBL3638754,CN(C)CCCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,16000.0,nM,4.795880017344075,1146
CHEMBL2152606,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(NC(=O)c3ccccc3)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL3343525,CHEMBL3351796,NC(=O)c1cncc(Oc2ccc3ccccc3c2)c1,IC50,=,13500.0,nM,4.8696662315049934,1151
CHEMBL3311066,CHEMBL3351989,C=CCOc1cccc(c1)c2nn3c(nnc3s2)c4occc4,IC50,=,18800.0,nM,4.72584215073632,1154
CHEMBL3609649,CHEMBL3608247,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](Cc1csc2ccccc12)NC(=O)C)C(=O)N,IC50,=,14430.0,nM,4.8407336689065055,1162
CHEMBL1254032,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,IC50,=,240.0,nM,6.619788758288394,1159
CHEMBL1254034,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNS(=O)(=O)c1ccc(cc1)[N+](=O)[O-])NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL594863,CHEMBL1152589,Cc1cc(Cl)c(O)c(Cc2c(O)c(Cl)cc(Cl)c2Cl)c1Cl,IC50,=,34000.0,nM,4.468521082957745,1120
CHEMBL2152628,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3ccc(Br)cc3)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL3589224,CHEMBL3588849,Cn1c(COCc2ccc(cc2)C(F)(F)F)c(\C=C/3\C(=O)ON=C3C(F)(F)F)c4cc(F)ccc14,IC50,=,37360.0,nM,4.427593132441944,1128
CHEMBL3105182,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc4OCOc4c3)n2CCO,IC50,=,80110.0,nM,4.096313268263497,1113
CHEMBL2170195,CHEMBL2169871,Br.O=C1N(CCNCCCNCCCNCCN2C(=O)c3cccc4cccc(C2=O)c34)C(=O)c5cccc6cccc1c56,IC50,=,43000.0,nM,4.366531544420414,111
CHEMBL2152624,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3cccc(Cl)c3)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL1835306,CHEMBL1833937,C[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)CCc1ccccc1F)C(=O)O,IC50,=,1300.0,nM,5.886056647693163,114
CHEMBL1945265,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(c(Br)c2)C(C)(C)C)cc1,IC50,=,18300.0,nM,4.73754891026957,1111
CHEMBL2181517,CHEMBL2177084,CC(CSc1ccc(cc1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40300.0,nM,4.39469495385889,1110
CHEMBL560337,CHEMBL1153494,Cc1cccc(Nc2ccccc2C(=O)N)c1,IC50,=,68000.0,nM,4.167491087293763,1145
CHEMBL446446,CHEMBL1140425,NC(=O)C1CCCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,124.0,nM,6.906578314837765,1167
CHEMBL2152599,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(NC(=O)c3ccccn3)cc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL1254379,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)\C(=C\C)\C)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL3311073,CHEMBL3351989,Clc1ccc(Cc2nn3c(nnc3s2)c4occc4)cc1,IC50,=,78000.0,nM,4.107905397309519,1154
CHEMBL2152584,CHEMBL2150931,CNC(=O)c1ccccc1Nc2ccccc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL503595,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CO)C(=O)O,IC50,=,23200.0,nM,4.634512015109101,1116
CHEMBL1254127,CHEMBL1250463,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccccc2,IC50,,,,0.0,1159
CHEMBL420311,CHEMBL2203031,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,100.0,nM,7.0,1156
CHEMBL3408819,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4ccc(cc4)S(=O)(=O)C)C(=O)N,IC50,=,28000.0,nM,4.552841968657781,1148
CHEMBL1814814,CHEMBL1811808,CC(=O)NCCC[C@H](NC(=O)[C@H](CCCCNC(=S)N)NC(=O)[C@H](CCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,89500.0,nM,4.048176964684088,1157
CHEMBL3105179,CHEMBL3102788,CCOC(=O)c1ccc2c(c1)nc(c3ccc(OC)cc3)n2CCO,IC50,,,,0.0,1113
CHEMBL224864,CHEMBL2150931,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,30000.0,nM,4.522878745280337,1134
CHEMBL2152594,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(NC(=O)c3ccccc3)cc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL1253774,CHEMBL1250463,COC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)C)C(=O)N[C@@H](C)C(=O)OC,IC50,,,,0.0,1159
CHEMBL3427758,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3cc(Br)cs3,IC50,=,11000.0,nM,4.958607314841775,116
CHEMBL1882210,CHEMBL2311269,CC(=O)Oc1ccc2occ(C(=O)c3ccccc3)c2c1,IC50,>,300000.0,nM,0.0,1127
CHEMBL2152610,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCC3CCCCC3)c2,IC50,=,210000.0,nM,0.0,1134
CHEMBL2417685,CHEMBL2417552,COc1ccc2[nH]cc(CCNC(=O)[C@H](CCCCNC(=S)C)NC(=O)OCc3ccccc3)c2c1,IC50,=,5980.0,nM,5.223298816011589,117
CHEMBL562474,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(Oc3ccccc3)cc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL466960,CHEMBL1155918,CC(C)(C)c1ccc(cc1)c2noc(n2)C(=O)NNC(=S)Nc3ccc(cc3)C(F)(F)F,IC50,=,325000.0,nM,0.0,1168
CHEMBL2338812,CHEMBL2331260,NC(=O)c1cc2ncnc(N3CCC(CN4CCCC4)CC3)c2s1,IC50,=,730.0,nM,6.136677139879544,1133
CHEMBL3408818,CHEMBL3407343,CN1CCc2[nH]c3ccc(cc3c2C1)c4ccc(cc4)S(=O)(=O)C,IC50,,,,0.0,1148
CHEMBL171955,CHEMBL1140425,OC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,>,100000.0,nM,0.0,1167
CHEMBL2417696,CHEMBL2417552,CC(=S)NCCCC[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OCc2ccccc2)C(=O)NCC(=O)c3ccccc3,IC50,=,240.0,nM,6.619788758288394,117
CHEMBL197282,CHEMBL1141869,C[C@H](NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,67000.0,nM,4.173925197299173,1137
CHEMBL2152586,CHEMBL2150931,NC(=O)c1ccccc1Oc2ccccc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL3219551,CHEMBL3217484,CCOc1ccc(CN2C(=S)NC(=O)C(=C2c3ccccc3)Cc4c(OC)ccc5ccccc45)cc1,IC50,>,120000.0,nM,0.0,113
CHEMBL1613321,CHEMBL3351989,C(Oc1ccccc1)c2nn3c(nnc3s2)c4occc4,IC50,=,61300.0,nM,4.212539525481585,1154
CHEMBL3601362,CHEMBL3600344,CC(=O)NCCCC[C@H](NC(=O)[C@H](CCCCNC(=S)N)NC(=O)[C@H](CCCCNC(=O)C)NC(=O)C)C(=O)N,IC50,=,49900.0,nM,4.30189945437661,115
CHEMBL3427759,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]nc2c3cc4ccccc4s3,IC50,=,1700.0,nM,5.769551078621726,116
CHEMBL3408825,CHEMBL3407343,Cc1cccc(c1)c2ccc3[nH]c4CCNCc4c3c2,IC50,,,,0.0,1148
CHEMBL2152627,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(OCCc3cccc(Br)c3)c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL98275,CHEMBL1137294,ONC1=Nc2ccccc2c3[nH]c4ccc(Br)cc4c3C1,IC50,,,,0.0,1132
CHEMBL3290210,CHEMBL3286262,CCOC(=O)c1ccc2c(c1)nc(c3ccc(cc3)N(C)C)n2CCCN4CCCC4=O,IC50,=,60310.0,nM,4.219610671529047,1112
CHEMBL2332042,CHEMBL2331260,NC(=O)c1cc2ncnc(N3CCC(CCNC(=O)c4ccc(s4)C(=O)O)CC3)c2s1,IC50,=,14.0,nM,7.853871964321762,1133
CHEMBL3408830,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc3ccccc3)Cc2c4cc(ccc14)c5cccc(C)c5,IC50,>,100000.0,nM,0.0,1148
CHEMBL1537405,CHEMBL2169871,Cc1ccc2nc(O)c(C=C3C(=O)NC(=S)NC3=O)cc2c1,IC50,=,13000.0,nM,4.886056647693163,111
CHEMBL2152582,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc3ccccc3c2,IC50,>,100000.0,nM,0.0,1134
CHEMBL380797,CHEMBL2203031,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,37000.0,nM,4.431798275933005,1156
CHEMBL380797,CHEMBL2203192,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,40100.0,nM,4.396855627379818,1114
CHEMBL380797,CHEMBL2169871,CC(NC(=O)c1ccccc1\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,123000.0,nM,0.0,111
CHEMBL381204,CHEMBL1140425,Cc1ccc2[nH]c3c(CCCC3(C)C(=O)N)c2c1,IC50,=,13000.0,nM,4.886056647693163,1167
CHEMBL296586,CHEMBL1137294,Brc1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,IC50,,,,0.0,1132
CHEMBL420311,CHEMBL1795336,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,38.0,nM,7.42021640338319,1143
CHEMBL420311,CHEMBL3425433,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,500.0,nM,6.301029995663981,116
CHEMBL1337712,CHEMBL3351989,COc1ccc(OCc2nn3c(nnc3s2)c4occc4)cc1,IC50,=,41000.0,nM,4.3872161432802645,1154
CHEMBL265502,CHEMBL2203031,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,IC50,=,300.0,nM,6.522878745280337,1156
CHEMBL224864,CHEMBL3232889,Clc1ccc(Cl)c(c1)c2oc(\C=C(/C#N)\C(=O)Nc3cccc4ncccc34)cc2,IC50,=,30000.0,nM,4.522878745280337,1164
CHEMBL2312289,CHEMBL2311441,NC(=O)[C@@H]1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,98.0,nM,7.008773924307505,1161
CHEMBL2152585,CHEMBL2150931,CN(C)C(=O)c1ccccc1Nc2ccccc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL1962898,CHEMBL3638754,CN(C)CCCCCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,25000.0,nM,4.6020599913279625,1146
CHEMBL2152600,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(NC(=O)c3cccnc3)cc2,IC50,>,100000.0,nM,0.0,1134
CHEMBL595354,CHEMBL3390834,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1,IC50,=,21000.0,nM,4.6777807052660805,1118
CHEMBL2332039,CHEMBL2331260,CCNC(=O)c1ccc(s1)C(=O)NCCC2CCN(CC2)c3ncnc4cc(sc34)C(=O)N,IC50,=,3.6,nM,8.443697499232712,1133
CHEMBL1254459,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=O)C=C(C)C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,IC50,=,11000.0,nM,4.958607314841775,1159
CHEMBL2314704,CHEMBL2311269,Oc1cc2c(coc2c3ccccc13)C(=O)c4ccccc4,IC50,>,300000.0,nM,0.0,1127
CHEMBL1253858,CHEMBL1250463,COC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)N(C)C)NC(=O)[C@H](C)NC(=O)C,IC50,,,,0.0,1159
CHEMBL2314707,CHEMBL2311269,Oc1cc2c(coc2c3ccccc13)C(=O)c4ccc(Br)cc4,IC50,=,146000.0,nM,0.0,1127
CHEMBL521799,CHEMBL2169871,Oc1ccc2ccccc2c1CC3=C(NC(=S)NC3=O)c4ccc(Br)cc4,IC50,=,13000.0,nM,4.886056647693163,111
CHEMBL1945255,CHEMBL1944602,Cl.CCCCCc1ccc(cc1)C(=O)NC(=S)Nc2ccc(NC(=O)CCCCN(C)C)cc2,IC50,=,36700.0,nM,4.435333935747911,1111
CHEMBL413376,CHEMBL2169871,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],IC50,=,300.0,nM,6.522878745280337,111
CHEMBL2203548,CHEMBL2203031,Clc1cccc(c1Cl)c2oc(\C=C\3/C(=O)NC(=S)N(CC=C)C3=O)cc2,IC50,=,5300.0,nM,5.275724130399211,1156
CHEMBL2171194,CHEMBL2169828,C=CCN1C(=O)N=C2Oc3ccc4ccccc4c3C=C2C1=O,IC50,=,6600.0,nM,5.180456064458132,1169
CHEMBL493355,CHEMBL1153388,C[C@@H](O)[C@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@@H](N)CC(=O)O)C(=O)O,IC50,=,12000.0,nM,4.920818753952375,1116
CHEMBL1140,CHEMBL1152589,NC(=O)c1cccnc1,IC50,=,250000.0,nM,0.0,1120
CHEMBL504711,CHEMBL1153388,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)N)C(=O)O,IC50,=,380.0,nM,6.42021640338319,1116
CHEMBL1945266,CHEMBL1944602,Cl.CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)cc1,IC50,=,70900.0,nM,4.149353764816933,1111
CHEMBL1140,CHEMBL3351796,NC(=O)c1cccnc1,IC50,=,73000.0,nM,4.136677139879544,1151
CHEMBL1835312,CHEMBL1833937,CC(=S)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)c2ccccc2,IC50,=,1600.0,nM,5.795880017344075,114
CHEMBL2338818,CHEMBL2331260,Cc1c(sc2c(ncnc12)N3CCC(CCNC(=O)C(C)(C)C)CC3)C(=O)N,IC50,=,180.0,nM,6.7447274948966935,1133
CHEMBL562473,CHEMBL2150931,NC(=O)c1ccccc1Nc2ccc(cc2)c3ccccc3,IC50,>,100000.0,nM,0.0,1134
CHEMBL3408986,CHEMBL3407343,CCCCCCCCn1c2CCN(Cc2c3cc(ccc13)c4ccnc(F)c4)C(=O)N,IC50,,,,0.0,1148
CHEMBL2314705,CHEMBL2311269,Cc1cc2occ(C(=O)c3ccc(Cl)cc3)c2cc1O,IC50,=,88000.0,nM,4.055517327849831,1127
CHEMBL510904,CHEMBL1153388,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)C(=O)O,IC50,=,230.0,nM,6.638272163982407,1116
CHEMBL453807,CHEMBL1153388,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCNC(=S)C)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O,IC50,=,550.0,nM,6.259637310505756,1116
CHEMBL2203538,CHEMBL2203031,CCN1C(=S)NC(=O)\C(=C/c2c[nH]c3ccccc23)\C1=O,IC50,=,89300.0,nM,4.049148541111453,1156
CHEMBL611614,CHEMBL1152589,COCC#CC1N(Cc2ccc(OC)cc2)CCc3cc(OC)c(O)cc13,IC50,,,,0.0,1120
CHEMBL2152604,CHEMBL2150931,NC(=O)c1ccccc1Nc2cccc(c2)C(=O)NCc3ccccc3,IC50,>,100000.0,nM,0.0,1134
CHEMBL420311,CHEMBL1153388,NC(=O)C1CCCc2c1[nH]c3ccc(Cl)cc23,IC50,=,280.0,nM,6.552841968657781,1116
CHEMBL597845,CHEMBL2331260,CC(C(=O)Nc1cccc(c1)\N=C\c2c(O)ccc3ccccc23)c4ccccc4,IC50,=,43000.0,nM,4.366531544420414,1133
CHEMBL1945135,CHEMBL1944602,CN(C)CCCCC(=O)Nc1ccc(cc1)N(C)C(=S)NC(=O)c2ccc(cc2)C(C)(C)C,IC50,,,,0.0,1111
CHEMBL512966,CHEMBL1155918,CC(C)(C)c1ccc(cc1)c2noc(n2)C(=O)NNC(=S)Nc3cccc(c3)C(F)(F)F,IC50,=,192000.0,nM,0.0,1168
CHEMBL596657,CHEMBL1159066,O=C1N=C2Oc3ccc4ccccc4c3C=C2C(=O)N1c5ccccc5,IC50,=,8400.0,nM,5.075720713938118,1166
CHEMBL1254033,CHEMBL1250463,C[C@H](NC(=O)[C@H](CCCCNC(=[Se])C)NC(=O)[C@H](C)NC(=O)C)C(=O)O,IC50,=,370.0,nM,6.431798275933005,1159
CHEMBL2171195,CHEMBL2169828,CCCCN1C(=O)N=C2Oc3ccc4ccccc4c3C=C2C1=O,IC50,=,10400.0,nM,4.982966660701219,1169
